,Sales ID,Sales Price,Machine ID,Model ID,datasource,Auctioneer ID,Year Made,MachineHours CurrentMeter,Usage Band,Sales date,Model Description,Base Model,Secondary Description,Model Series,Model Descriptor,Machine Size,Product Class Description,State of Usage,Product Group,Product Group Description,Driver System,Enclosure,Control,Touchpad Type,Control Type,Version,Transmission,Turbo Charged,Extra features,Machine Width,Clean Room,Engine Horsepower,Hydraulics,Push Block,Ripper,Scarifier,Tip Control,Screen Size,Coupler,Couple System,Grouser Tracks,Hydraulics Flow,Tupper Type,Screen Size.1,Stick Length,Thumb,Pattern Changer,Grouser Type,Backhoe Mounting,Blade Type,Travel Possibilities,Differential Type,Steering Controls
419,1140629,23500.0,1005112,28546,121,3.0,2001,7361.0,Medium,8/13/2009 0:00,PC1506K,PC150,,6,K,Small,Type C - 14.0 to 16.0 Metric Tons,Pennsylvania,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
420,1140638,14000.0,1012918,9578,121,3.0,2003,907.0,Medium,3/22/2007 0:00,S185,S185,,,,,Type F - Unidentified,Ohio,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
421,1140640,10000.0,1050349,1889,121,3.0,1998,0.0,,6/2/2011 0:00,650GLGP,650,G,,LGP,,Type D - 85.0 to 105.0 Horsepower,North Carolina,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
422,1140641,31500.0,1067959,222,121,3.0,1998,3723.0,Medium,12/15/2005 0:00,D41P-6,D41,P,-6,,,Type D - 85.0 to 105.0 Horsepower,Ohio,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
423,1140646,62000.0,1005116,22242,121,3.0,2003,1659.0,Low,1/25/2007 0:00,1650KLGP,1650,K,,LGP,Medium,Type D - 130.0 to 160.0 Horsepower,Florida,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
424,1140652,49000.0,388818,77,121,3.0,1995,35782.0,High,10/25/2007 0:00,950FII,950,F,II,,Medium,Type E - 150.0 to 175.0 Horsepower,Missouri,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
425,1140654,18000.0,1051818,15771,121,3.0,2004,6.0,Low,3/9/2006 0:00,BL370,BL370,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,California,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Hydrostatic,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
426,1140656,9000.0,1033313,3196,121,3.0,2004,3068.0,Medium,5/19/2011 0:00,60XT,60,XT,,,,Type F - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
427,1140660,40000.0,1062140,14308,121,3.0,1999,9189.0,Medium,3/12/2008 0:00,330LC,330,,,LC,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,Illinois,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
428,1140662,6250.0,1037746,10168,121,3.0,1999,852.0,Low,9/22/2005 0:00,L255,L255,,,,,Type F - 0.0 to 701.0 Lb Operating Capacity,Ohio,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
429,1140664,35000.0,1039609,26077,121,3.0,2004,3593.0,Medium,6/18/2009 0:00,KSS65ZTMV,KSS65,ZTM,V,,,Type E - 120.0 to 135.0 Horsepower,Alabama,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
430,1140665,10500.0,1030640,4089,121,3.0,1000,4091.0,Low,8/13/2009 0:00,D3B,D3,B,,,,Type D - 20.0 to 75.0 Horsepower,North Carolina,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
431,1140666,15000.0,191366,3567,121,3.0,1000,11408.0,Medium,3/5/2009 0:00,446B,446,B,,,,Type B - 16.0 + Ft Standard Digging Depth,Texas,BL,USA,Four Wheel Drive,EROPS,Yes,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
432,1140667,17000.0,999996,36014,121,3.0,2004,5850.0,Medium,6/16/2011 0:00,442A,442,A,,,Mini,Type C - 6.0 to 8.0 Metric Tons,Colorado,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
433,1140669,28500.0,601590,3538,121,3.0,2000,5193.0,High,11/17/2005 0:00,416C,416,C,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,USA,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
434,1140671,95000.0,764248,3858,121,3.0,1999,12827.0,High,6/16/2005 0:00,966G,966,G,,,Medium,Type E - 225.0 to 250.0 Horsepower,Florida,WL,Germany,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Command Control
435,1140673,44000.0,1002805,5892,121,3.0,1997,4729.0,Low,8/9/2007 0:00,L90C,L90,C,,,Medium,Type E - 135.0 to 150.0 Horsepower,Ohio,WL,Germany,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
436,1140677,14000.0,1015189,7110,121,3.0,1000,10328.0,Medium,9/7/2006 0:00,416,416,,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,West Virginia,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
437,1140679,24000.0,1062934,2151,121,3.0,2002,4559.0,Medium,2/12/2010 0:00,SK250LC,SK250,,,LC,Large / Medium,Type C - 24.0 to 28.0 Metric Tons,Louisiana,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
"438,1140684,11000.0,1003106,1907,121,3.0,1000,0.0,,10/22/2010 0:00,690ELC,690,E,,LC,Large / Medium,Type C - 19.0 to 21.0 Metric Tons,New York,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,""9' 6"""""",None or Unspecified,None or Unspecified,Double,,,,,"
439,1140685,19000.0,1032838,4763,121,3.0,1989,5225.0,Low,12/14/2005 0:00,650G,650,G,,,,Type D - 85.0 to 105.0 Horsepower,West Virginia,TTT,Japan,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
440,1140689,34000.0,1044272,22805,121,3.0,2005,3150.0,Medium,6/18/2009 0:00,EC210BLC,EC210,B,,LC,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Louisiana,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
441,1140690,51000.0,1064628,3877,121,3.0,1000,24141.0,Medium,10/19/2006 0:00,980C,980,C,,,Medium,Type E - 275.0 to 350.0 Horsepower,Nevada,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
442,1140698,43000.0,152082,1376,121,3.0,1996,12759.0,Medium,3/5/2009 0:00,375L,375,,,L,Large / Medium,Type C - 66.0 to 90.0 Metric Tons,Georgia,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
443,1140699,15000.0,186547,2758,121,3.0,1997,6073.0,Medium,8/20/2009 0:00,D5CIII,D5,C,III,,,Type D - 85.0 to 105.0 Horsepower,Colorado,TTT,Japan,,OROPS,,,,,Powershift,,,,,,4 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
444,1140702,18500.0,47997,3417,121,3.0,2006,201.0,Medium,8/10/2006 0:00,236B,236,B,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,Louisiana,SSL,France,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
445,1140703,48000.0,20094,4149,121,3.0,1995,17309.0,Medium,8/27/2009 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
446,1140716,10000.0,1013207,22072,121,3.0,2004,739.0,Low,6/25/2009 0:00,317,317,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,Pennsylvania,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
447,1140720,65000.0,562493,1169,121,3.0,2005,2288.0,Low,1/28/2010 0:00,320CL,320,C,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,North Carolina,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
448,1140725,11250.0,1018218,10499,121,3.0,1991,0.0,,7/28/2005 0:00,L50,L50,,,,,Type E - 90.0 to 100.0 Horsepower,Florida,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
"449,1140736,41000.0,1031754,9055,121,3.0,1000,15069.0,Low,11/11/2010 0:00,PC300,PC300,,,,Large / Medium,Type C - 33.0 to 40.0 Metric Tons,Alabama,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,""10' 6"""""",None or Unspecified,None or Unspecified,Double,,,,,"
450,1140741,15000.0,1001921,367,121,3.0,1000,0.0,,6/25/2009 0:00,PC200-3,PC200,,-3,,Large / Medium,Type C - 19.0 to 21.0 Metric Tons,New York,TEX,UK,,EROPS w AC,,,,,,,,,,,2 Valve,,,,,,,,,,,32 inch,,,,,,,,,
451,1140742,34000.0,1012177,11398,121,3.0,2005,2396.0,Medium,11/20/2008 0:00,650J,650,J,,,,Type D - 85.0 to 105.0 Horsepower,Oregon,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
452,1140746,71000.0,1019666,4149,121,3.0,1000,10792.0,Low,12/6/2007 0:00,D8N,D8,N,,,Large,Type D - 260.0 + Horsepower,Pennsylvania,TTT,Japan,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
453,1140747,51000.0,588389,1596,121,3.0,2000,3600.0,Medium,3/11/2004 0:00,D5MLGP,D5,M,,LGP,Medium,Type D - 105.0 to 130.0 Horsepower,Texas,TTT,Japan,,OROPS,,,,,Powershift,,,,,,4 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,
454,1140749,44000.0,265267,1177,121,3.0,1996,914.0,Low,10/19/2006 0:00,320L,320,,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Tennessee,TEX,UK,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,Yes,Triple,,,,,
455,1140753,25000.0,1029326,2324,121,3.0,2000,9132.0,Medium,3/5/2009 0:00,WA250-3PT,WA250,,-3PT,,,Type E - 120.0 to 135.0 Horsepower,Virginia,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
456,1140757,37000.0,1061298,3552,121,3.0,2005,6997.0,High,7/7/2011 0:00,430D,430,D,,,,Type B - 15.0 to 16.0 Ft Standard Digging Depth,Colorado,BL,USA,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,Yes,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
457,1140759,16500.0,1025550,17975,121,3.0,2002,2207.0,Low,7/9/2009 0:00,TX760,TX760,,,,,Type B - 0.0 to 14.0 Ft Standard Digging Depth,California,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
458,1140763,29000.0,745249,1557,121,3.0,2005,996.0,Low,7/16/2009 0:00,D4GXL,D4,G,,XL,,Type D - 75.0 to 85.0 Horsepower,California,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,4 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
459,1140765,8000.0,241652,7036,121,3.0,1999,1759.0,Medium,10/25/2007 0:00,301.5,301.5,,,,Mini,Type C - 0.0 to 2.0 Metric Tons,Iowa,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
460,1140770,25500.0,1033911,192,121,3.0,2004,4745.0,Medium,12/3/2009 0:00,D31PX-21,D31,PX,-21,,,Type D - 20.0 to 75.0 Horsepower,Florida,TTT,Japan,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
461,1140771,6750.0,1064227,3135,121,3.0,2002,2393.0,Medium,8/27/2009 0:00,40XT,40,XT,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Oregon,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
462,1140774,18500.0,313889,9578,121,3.0,2005,469.0,Medium,10/25/2007 0:00,S185,S185,,,,,Type F - Unidentified,Nevada,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
463,1140783,19000.0,1046994,4752,121,3.0,1991,6820.0,Low,3/11/2004 0:00,644E,644,E,,,Medium,Type E - 175.0 to 200.0 Horsepower,Texas,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
464,1140784,30000.0,1043645,22350,121,3.0,2005,1630.0,Low,3/13/2009 0:00,850KLGP,850,K,,LGP,,Type D - 85.0 to 105.0 Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
465,1140785,13000.0,1031651,4579,121,3.0,1998,1694.0,Low,1/29/2004 0:00,210LE,210,LE,,,Compact,Type E - 60.0 to 80.0 Horsepower,Florida,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
466,1140786,57000.0,580848,1211,121,3.0,2000,6495.0,Medium,8/13/2009 0:00,325BL,325,B,,L,Large / Medium,Type C - 28.0 to 33.0 Metric Tons,Indiana,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
467,1140789,25500.0,1065317,4666,121,3.0,2003,1819.0,Low,4/16/2008 0:00,450H,450,H,,,,Type D - 20.0 to 75.0 Horsepower,New York,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
468,1140792,11500.0,1043399,36231,121,3.0,2000,6108.0,Medium,7/9/2009 0:00,575E,575,E,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Wyoming,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
469,1140793,37000.0,1016640,18139,121,3.0,2006,1971.0,Medium,8/20/2009 0:00,EC160BLC,EC160,B,,LC,Small,Type C - 16.0 to 19.0 Metric Tons,New Jersey,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
470,1140797,8000.0,1066484,7999,121,3.0,2000,0.0,,4/15/2004 0:00,240,240,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
471,1140801,69000.0,453455,1169,121,3.0,2001,5046.0,Medium,9/20/2007 0:00,320CL,320,C,,L,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,California,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
472,1140802,34000.0,1053349,1586,121,3.0,1996,8303.0,Medium,1/25/2007 0:00,D5HIIXL,D5,H,II,XL,Medium,Type D - 130.0 to 160.0 Horsepower,Maryland,TTT,Japan,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
473,1140808,29000.0,1009149,5887,121,3.0,1998,11709.0,High,9/9/2005 0:00,L70C,L70,C,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
474,1140814,18000.0,1061996,1878,121,3.0,1999,4034.0,Low,2/25/2010 0:00,550HLGP,550,H,,LGP,,Type D - 75.0 to 85.0 Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
475,1140817,19000.0,1010163,17318,121,3.0,2004,244.0,Low,6/15/2006 0:00,T250,T250,,,,,Type F - 2701.0+ Lb Operating Capacity,Ohio,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
476,1140821,8500.0,1034038,5264,121,3.0,1998,0.0,,2/25/2010 0:00,D37E,D37,E,,,,Type D - 75.0 to 85.0 Horsepower,West Virginia,TTT,Japan,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
477,1140826,12000.0,1058599,16535,121,3.0,2005,1185.0,Low,1/28/2010 0:00,PC27MR-2,PC27,MR,-2,,Mini,Type C - 2.0 to 3.0 Metric Tons,Florida,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
478,1140828,89000.0,1038770,16591,121,3.0,2004,9275.0,High,8/5/2010 0:00,PC400LC7,PC400,,LC,7,Large / Medium,Type C - 40.0 to 50.0 Metric Tons,North Carolina,TEX,UK,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
479,1140831,40000.0,1016805,22312,121,3.0,2004,453.0,Low,8/23/2007 0:00,650K,650,K,,,,Type D - 20.0 to 75.0 Horsepower,Alabama,TTT,Japan,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
480,1140832,13000.0,1037007,1889,121,3.0,1996,644.0,Low,12/12/2008 0:00,650GLGP,650,G,,LGP,,Type D - 85.0 to 105.0 Horsepower,Florida,TTT,Japan,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
481,1140843,27500.0,1052659,3171,121,3.0,1999,0.0,,9/8/2005 0:00,580L,580,L,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,BL,USA,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
"482,1140845,61000.0,732066,3357,121,3.0,1000,1404.0,Low,9/6/2007 0:00,12G,12,G,,,,Type A - 130.0 to 145.0 Horsepower,Florida,MG,Brazil,No,OROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,""17.5"""""",,,,,,,,,,,,,,,"
483,1140847,74000.0,414482,3362,121,3.0,1993,11369.0,Medium,9/9/2005 0:00,140G,140,G,,,,Type A - 145.0 to 170.0 Horsepower,Florida,MG,Brazil,All Wheel Drive,EROPS w AC,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,Yes,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
484,1140848,126000.0,104209,23926,121,3.0,2002,0.0,,7/28/2005 0:00,12HNA,12,H,,,,Type A - 130.0 to 145.0 Horsepower,Florida,MG,Brazil,No,EROPS w AC,,,,,Powershift,,None or Unspecified,None or Unspecified,High Profile,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,Sideshift & Tip,None or Unspecified,,,,,,,,,,,,,,,
485,1140855,10500.0,316029,7009,121,3.0,2003,0.0,,8/11/2005 0:00,226,226,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
486,1140858,87000.0,521243,1453,121,3.0,2006,2605.0,High,4/12/2007 0:00,928GZ,928,G,,Z,Medium,Type E - 150.0 to 175.0 Horsepower,Florida,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Limited Slip,Conventional
487,1140860,50500.0,1042031,617,121,3.0,1997,4655.0,Low,6/15/2006 0:00,WA380-3L,WA380,,-3L,,Medium,Type E - 175.0 to 200.0 Horsepower,Michigan,WL,Germany,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
488,1140867,10000.0,1022929,3355,121,3.0,1000,0.0,,12/7/2006 0:00,12E,12,E,,,,Type A - 45.0 to 130.0 Horsepower,Georgia,MG,Brazil,No,OROPS,,,,,None or Unspecified,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
489,1140868,8000.0,1014689,22072,121,3.0,2005,2295.0,Medium,5/26/2011 0:00,317,317,,,,,Type F - 1601.0 to 1751.0 Lb Operating Capacity,New Mexico,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
490,1140871,38000.0,265000,3539,121,3.0,2004,1669.0,Medium,10/25/2007 0:00,416D,416,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
491,1140878,62000.0,802858,3783,121,3.0,2001,5232.0,High,7/28/2005 0:00,928G,928,G,,,,Type E - 120.0 to 135.0 Horsepower,Florida,WL,Germany,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
492,1140880,74000.0,1039597,18230,121,3.0,2005,8677.0,High,10/21/2010 0:00,L110E,L110,E,,,Medium,Type E - 200.0 to 225.0 Horsepower,Florida,WL,Germany,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
493,1140882,18500.0,1066040,19339,121,3.0,2001,1055.0,Medium,5/19/2005 0:00,2105,2105,,,,,Type F - 2701.0+ Lb Operating Capacity,Texas,SSL,France,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
494,1140898,17500.0,741343,7009,121,3.0,2003,209.0,Medium,6/17/2004 0:00,226,226,,,,,Type F - 1351.0 to 1601.0 Lb Operating Capacity,California,SSL,France,,OROPS,Yes,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
495,1140899,10500.0,1063458,5953,121,3.0,1999,0.0,,10/4/2007 0:00,28J,28,J,,,Mini,Type C - 2.0 to 3.0 Metric Tons,Florida,TEX,UK,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,18 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
"496,1140903,17000.0,1063496,26224,121,3.0,1000,3741.0,Low,8/13/2009 0:00,830,830,,,,,Type A - 130.0 to 145.0 Horsepower,Missouri,MG,Brazil,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,""14"""""",,,,,,,,,,,,,,,"
497,1140904,33000.0,305670,3542,121,3.0,2005,2771.0,Medium,8/5/2010 0:00,420D,420,D,,,,Type B - 14.0 to 15.0 Ft Standard Digging Depth,Arizona,BL,USA,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
498,1140907,16500.0,1031858,1937,121,3.0,1000,11011.0,Medium,6/2/2011 0:00,790ELC,790,E,,LC,Large / Medium,Type C - 21.0 to 24.0 Metric Tons,Minnesota,TEX,UK,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
